country;central_bank;wikipedia_bank_url;source_type;source_label;row_data
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '12', 'Name | Name': 'Ramón Díaz', 'Term of office | Start of term': 'April 9, 1990', 'Term of office | End of term': 'October 18, 1993', 'Tenure length | Tenure length': '3 years, 192 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '13', 'Name | Name': 'Enrique Braga', 'Term of office | Start of term': 'October 18, 1993', 'Term of office | End of term': 'April 7, 1995', 'Tenure length | Tenure length': '1 year, 171 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '14', 'Name | Name': 'Ricardo Pascale', 'Term of office | Start of term': 'April 7, 1995', 'Term of office | End of term': 'April 18, 1996', 'Tenure length | Tenure length': '1 year, 11 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '15', 'Name | Name': 'Humberto Capote', 'Term of office | Start of term': 'April 18, 1996', 'Term of office | End of term': 'April 12, 2000', 'Tenure length | Tenure length': '3 years, 360 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '16', 'Name | Name': 'César Rodríguez Batlle', 'Term of office | Start of term': 'April 13, 2000', 'Term of office | End of term': 'July 24, 2002', 'Tenure length | Tenure length': '2 years, 102 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '17', 'Name | Name': 'Julio de Brun', 'Term of office | Start of term': 'July 25, 2002', 'Term of office | End of term': 'March 10, 2005', 'Tenure length | Tenure length': '2 years, 228 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '18', 'Name | Name': 'Walter Cancela', 'Term of office | Start of term': 'March 10, 2005', 'Term of office | End of term': 'October 24, 2008', 'Tenure length | Tenure length': '3 years, 228 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '19', 'Name | Name': 'Mario Bergara', 'Term of office | Start of term': 'November 11, 2008', 'Term of office | End of term': 'December 26, 2013', 'Tenure length | Tenure length': '5 years, 45 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '20', 'Name | Name': 'Alberto Graña', 'Term of office | Start of term': 'January 10, 2014', 'Term of office | End of term': 'April 20, 2015', 'Tenure length | Tenure length': '1 year, 100 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '21', 'Name | Name': 'Mario Bergara', 'Term of office | Start of term': 'April 20, 2015', 'Term of office | End of term': 'October 11, 2018', 'Tenure length | Tenure length': '3 years, 173 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '22', 'Name | Name': 'Alberto Graña', 'Term of office | Start of term': 'October 11, 2018', 'Term of office | End of term': 'March 4, 2020', 'Tenure length | Tenure length': '1 year, 145 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '23', 'Name | Name': 'Diego Labat', 'Term of office | Start of term': 'March 20, 2020', 'Term of office | End of term': 'July 25, 2024', 'Tenure length | Tenure length': '4 years, 127 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '24', 'Name | Name': 'Washington Ribeiro', 'Term of office | Start of term': 'July 26, 2024', 'Term of office | End of term': 'March 24, 2025', 'Tenure length | Tenure length': '1 year, 278 days'}
Uruguay;Central Bank of Uruguay;https://en.wikipedia.org/wiki/Central_Bank_of_Uruguay;wikitable;# Name Term of office Tenure length Notes | List of presidents;{'# | #': '25', 'Name | Name': 'Guillermo Tolosa', 'Term of office | Start of term': 'March 24, 2025', 'Term of office | End of term': 'Incumbent', 'Tenure length | Tenure length': '1 year, 37 days'}
Uzbekistan;Central Bank of the Republic of Uzbekistan;https://en.wikipedia.org/wiki/Central_Bank_of_the_Republic_of_Uzbekistan;infobox;Governor;{'Governor': 'Timur Ishmetov'}
Vanuatu;Reserve Bank of Vanuatu;https://en.wikipedia.org/wiki/Reserve_Bank_of_Vanuatu;infobox;Governor;{'Governor': 'Simeon Athy'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Jesús Herrera Mendoza', 'Took office': '1940', 'Left office': '1948'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Carlos Mendoza Goiticoa', 'Took office': '1948', 'Left office': '1953'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Aurelio Arreaza Arreaza', 'Took office': '1953', 'Left office': '1958'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Alfonso Espinosa', 'Took office': '1958', 'Left office': '1960'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Alfredo Machado Gómez', 'Took office': '1961', 'Left office': '1968'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Benito Raúl Losada', 'Took office': '1968', 'Left office': '1971'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Alfredo Lafée', 'Took office': '1971', 'Left office': '1976'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Benito Raúl Losada', 'Took office': '1976', 'Left office': '1979'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Carlos Rafael Silva', 'Took office': '1979', 'Left office': '1981'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Leopoldo Díaz Bruzual', 'Took office': '1981', 'Left office': '1984'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Benito Raúl Losada', 'Took office': '1984', 'Left office': '1986'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Hernán Anzola', 'Took office': '1986', 'Left office': '1987'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Mauricio García Araujo', 'Took office': '1987', 'Left office': '1989'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Pedro R. Tinoco', 'Took office': '1989', 'Left office': '1992'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Miguel Rodríguez Fandeo', 'Took office': '1992', 'Left office': '1992'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Ruth de Krivoy', 'Took office': '1992', 'Left office': '1994'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Antonio Casas González', 'Took office': '1994', 'Left office': '1999'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Diego Luis Castellanos', 'Took office': '2000', 'Left office': '2005'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Gastón Parra Luzardo', 'Took office': '2005', 'Left office': '2009'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Nelson Merentes', 'Took office': '2009', 'Left office': '2013'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Edmée Betancourt', 'Took office': '2013', 'Left office': '2013'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Eudomar Tovar', 'Took office': '2013', 'Left office': '2014'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Nelson Merentes', 'Took office': '2014', 'Left office': '2017'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Ricardo Sanguino', 'Took office': '2017', 'Left office': '2017'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Ramón Augusto Lobo Moreno', 'Took office': '2017', 'Left office': '2018'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Calixto Ortega Sánchez', 'Took office': '2018', 'Left office': '2025', 'Notes': 'nan'}
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;{'President': 'Laura Guerra Angulo', 'Took office': '2025', 'Left office': 'present', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Nguyễn Lương Bằng (1904–1979)', 'Portrait': 'nan', 'Took office': '3 May 1951', 'Left office': '10 April 1952', 'Notes': 'Later served as Deputy Prime Minister of Vietnam from 1976 to 1979.'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Lê Viết Lượng (1900–1985)', 'Portrait': 'nan', 'Took office': '11 May 1952', 'Left office': '27 January 1963', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Tạ Hoàng Cơ (1911–1996)', 'Portrait': 'nan', 'Took office': '27 January 1963', 'Left office': '28 December 1974', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Đặng Việt Châu (1914–1990)', 'Portrait': 'nan', 'Took office': '28 December 1974', 'Left office': '6 May 1976', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Hoàng Anh (1912–2016)', 'Portrait': 'nan', 'Took office': '6 May 1976', 'Left office': '28 February 1977', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Trần Dương (1922–2006)', 'Portrait': 'nan', 'Took office': '28 February 1977', 'Left office': '20 February 1981', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;"{'Governor': 'Nguyễn Duy Gia (1938–2025)', 'Portrait': 'nan', 'Took office': '20 February 1981', 'Left office': '21 June 1986', 'Notes': 'Youngest Governor; assumed office at 43 years old.'}"
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Lữ Minh Châu (1929–2016)', 'Portrait': 'nan', 'Took office': '21 June 1986', 'Left office': '26 April 1989', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Cao Sĩ Kiêm (born 1941)', 'Portrait': 'nan', 'Took office': '26 April 1989', 'Left office': '23 December 1997', 'Notes': 'nan'}
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;{'Governor': 'Đỗ Quế Lượng (born 1939) Acting Governor', 'Portrait': 'nan', 'Took office': '23 December 1997', 'Left office': '6 May 1998', 'Notes': 'nan'}
